ID	label
1224617326173028352	non-rumor
1224472758781915137	non-rumor
1224426628404498432	non-rumor
1224614510721323008	non-rumor
1224614863730696192	non-rumor
1224615830861647872	non-rumor
1224410159289720833	non-rumor
1224714728871583744	non-rumor
1224505066784096256	non-rumor
1224348776321601536	non-rumor
1224367970933190657	non-rumor
1224382978303807496	non-rumor
1224351113207517185	non-rumor
1224615645217804289	non-rumor
1224615943734734848	non-rumor
1224357787318333441	non-rumor
1224496346721177601	non-rumor
1224352538754838531	non-rumor
1224378624494788608	non-rumor
1224709087646179335	non-rumor
1224613288190730240	non-rumor
1224589918334177281	non-rumor
1224746034393317376	non-rumor
1224841303571226624	non-rumor
1224782261356093440	non-rumor
1224376067596701696	non-rumor
1224597126136713216	non-rumor
1224689683218620416	non-rumor
1224686008945397760	non-rumor
1224377350487339008	non-rumor
1224378491040411648	non-rumor
1224637589874827265	non-rumor
1224677619938947078	non-rumor
1224584955742679040	non-rumor
1224598051001487360	non-rumor
1224615811072921601	non-rumor
1224596685612961793	non-rumor
1224583975252815872	rumor
1224492388267126784	rumor
1224489576707674112	rumor
1224485930427305984	rumor
1224470329877127168	rumor
1224484885471080449	rumor
1224483669039046656	rumor
1224474008105545729	rumor
1224421644451450881	rumor
1224611821430005761	rumor
1224486837147725824	rumor
1225006570246795266	non-rumor
1225310572704493568	non-rumor
1225257627770212352	non-rumor
1225084351357931523	non-rumor
1224917713589436416	non-rumor
1224902863647690752	non-rumor
1224917559587352577	non-rumor
1224569842180575233	non-rumor
1224581201106620417	non-rumor
1224620632169680897	non-rumor
1224892671107502080	non-rumor
1224747017005486081	non-rumor
1224566382685081600	non-rumor
1224589186780532736	non-rumor
1224566013662060545	non-rumor
1224812678515847168	non-rumor
1224620799501328384	non-rumor
1224550963744100352	non-rumor
1224557285558640642	non-rumor
1224562506380636160	non-rumor
1224547431783653376	non-rumor
1224533122198327296	non-rumor
1224527002524246016	non-rumor
1224528810223099905	non-rumor
1224508996242903040	non-rumor
1224521350435328000	non-rumor
1224551087518052353	non-rumor
1224504701867216897	non-rumor
1224425883852791809	non-rumor
1224486668671029248	non-rumor
1224466921220739072	non-rumor
1224498749784936448	non-rumor
1224503798481055744	non-rumor
1224459351458365440	non-rumor
1224478515313041412	non-rumor
1224439996880510976	non-rumor
1224753971291549696	non-rumor
1224747963706007552	non-rumor
1224722901170937866	non-rumor
1225244926121664512	non-rumor
1225084449311707136	non-rumor
1224754387366465536	non-rumor
1225442273917358081	non-rumor
1224734468306427904	non-rumor
1224654033022939136	non-rumor
1224683834819502081	non-rumor
1224656198403674112	non-rumor
1224684533544448000	non-rumor
1224688639768031233	non-rumor
1224621222576607232	non-rumor
1224643927006830592	non-rumor
1224636492863066112	non-rumor
1224625125263208448	non-rumor
1224630255903621120	non-rumor
1224630690769031168	non-rumor
1224629847525167104	non-rumor
1224653349007441920	non-rumor
1224572496315240448	non-rumor
1224606399167991808	non-rumor
1224577030148149248	non-rumor
1224601976320610304	non-rumor
1224601923904528384	non-rumor
1224573803713286144	non-rumor
1224839692547391488	non-rumor
1224543897268830208	non-rumor
1224550072085434369	non-rumor
1224548265124777984	non-rumor
1224562160015007745	non-rumor
1224569231712378882	non-rumor
1224583165525688325	non-rumor
1224543001403219969	non-rumor
1224539445036060674	non-rumor
1224545961449533441	non-rumor
1224531915853615104	non-rumor
1224523463227891712	non-rumor
1224527649592111106	non-rumor
1224523387483185153	non-rumor
1224533384149356545	non-rumor
1224532808313368576	non-rumor
1224531323760467968	non-rumor
1226717582532730880	non-rumor
1224518964199378944	non-rumor
1224519274842116098	non-rumor
1224513865582551040	non-rumor
1224519054267834370	non-rumor
1224517249836494848	non-rumor
1224508428149641217	non-rumor
1224523075783286784	non-rumor
1224512095875547136	non-rumor
1224581433022242816	non-rumor
1224497889784881155	non-rumor
1224498658139353088	non-rumor
1224495312170971136	non-rumor
1224501983345688577	non-rumor
1224495143568363520	non-rumor
1224486477595201536	non-rumor
1224502766560665600	non-rumor
1224497874894979072	non-rumor
1224497764303638529	non-rumor
1224508310855905281	non-rumor
1224483418458611712	non-rumor
1224479682608812033	non-rumor
1224469776204009472	non-rumor
1224697746008895488	non-rumor
1224486215430225920	non-rumor
1224476893908361216	non-rumor
1224471180322566144	non-rumor
1224477198322565120	non-rumor
1224471231170142208	non-rumor
1224472192794099713	non-rumor
1224466241219219456	non-rumor
1224547623794642944	non-rumor
1224525578381844480	non-rumor
1224468424560009216	non-rumor
1224454182440030211	non-rumor
1224455877920342023	non-rumor
1224455731425857536	non-rumor
1224465570373914624	non-rumor
1224467590195695616	non-rumor
1224445219040481285	non-rumor
1224447188861739009	non-rumor
1224443791320346624	non-rumor
1224433248513581056	non-rumor
1224448496192802822	non-rumor
1224449268653731840	non-rumor
1224434504112033792	non-rumor
1224448688384200704	non-rumor
1224430909190836225	non-rumor
1224439820249747457	non-rumor
1224429426420547584	non-rumor
1224427266299424769	non-rumor
1224538057245773826	non-rumor
1224428248882466816	non-rumor
1224428500074950661	non-rumor
1224445123490041856	non-rumor
1224430559004221441	non-rumor
1224429490907963392	non-rumor
1224427684064661504	non-rumor
1224426269556838406	non-rumor
1224426356433227776	non-rumor
1224425914638823424	non-rumor
1224446676338823169	non-rumor
1224426194101096448	non-rumor
1224566461244624896	non-rumor
1224548889321017344	non-rumor
1224425224403222528	non-rumor
1224425134230003714	non-rumor
1224426112605966336	non-rumor
1224425489701298176	non-rumor
1224503727500886017	non-rumor
1224467510298390529	non-rumor
1224451414513971202	non-rumor
1224467164184371200	non-rumor
1224454190593757187	non-rumor
1224540792074665987	non-rumor
1224543898204131329	non-rumor
1224558852340768768	non-rumor
1224491237828370434	non-rumor
1224507990071316480	non-rumor
1224530911154200576	non-rumor
1224498908778262528	non-rumor
1224747600039022592	non-rumor
1224551006098210816	non-rumor
1224550830507876352	non-rumor
1224461218951254016	non-rumor
1224461067969056768	non-rumor
1224448504740794368	non-rumor
1224696258498945025	non-rumor
1224450906663424003	non-rumor
1224446696014266368	non-rumor
1224454163318202368	non-rumor
1224469625733292033	non-rumor
1224451138193244165	non-rumor
1224445075221958658	non-rumor
1224446288172765194	non-rumor
1224448341854941187	non-rumor
1224445461802545153	non-rumor
1224574751537913856	non-rumor
1224451870548090888	non-rumor
1224445229161316352	non-rumor
1225009764305907713	non-rumor
1224508879742099457	non-rumor
1224514370392264705	non-rumor
1224519466064572417	non-rumor
1224529787525296128	non-rumor
1224850675739217920	non-rumor
1224505861567078402	non-rumor
1224527215380971520	non-rumor
1224647209859211264	non-rumor
1224603065237401600	non-rumor
1224572856144523264	non-rumor
1224761704359219201	non-rumor
1224658242984235014	non-rumor
1224568669025366016	non-rumor
1224535607898071043	non-rumor
1224570281412268033	non-rumor
1224572051203035136	non-rumor
1224571863466045440	non-rumor
1224572538887364608	non-rumor
1224583728636121090	non-rumor
1224582729355784192	non-rumor
1224585637233221634	non-rumor
1224584026259783680	non-rumor
1224562406690439168	non-rumor
1224537334206488576	non-rumor
1224538390172815360	non-rumor
1224568438242205697	non-rumor
1224561209787027456	non-rumor
1224568545159176192	non-rumor
1224559927881940992	non-rumor
1224552905891405824	non-rumor
1224564198526468097	non-rumor
1224848956137431040	rumor
1224943094442782720	rumor
1224878255213371393	rumor
1224885786618650624	rumor
1224902828260392960	rumor
1224625267290722306	rumor
1224594138533773315	rumor
1224633414021632000	rumor
1224550851852697600	rumor
1224551010326048769	rumor
1224582415844286464	rumor
1224585800987242496	rumor
1224550635929911298	rumor
1224554712290099200	rumor
1224582646665302017	rumor
1224586319873105921	rumor
1224707176662552582	rumor
1224584221978546177	rumor
1224584885312086016	rumor
1224603168060821504	rumor
1224739283799379968	rumor
1224582071168856064	rumor
1224713078245412864	rumor
1224761041524932608	rumor
1224867391760285696	rumor
1224750049751531526	rumor
1224747591050489856	rumor
1224680679880962049	rumor
1224643681409368064	rumor
1224722107042537473	rumor
1224726498017300481	rumor
1224611787183554562	rumor
1224653661298520065	rumor
1224744595629604864	rumor
1224742933485588480	rumor
1224583183066222593	rumor
1224548455814778880	rumor
1224678260627230720	rumor
1224667832954150912	rumor
1224580616168984576	rumor
1224549557809356800	rumor
1224558015749033986	rumor
1224862278538821632	rumor
1224688287874351104	rumor
1224794624616648705	rumor
1225377380602007552	rumor
1224610007221583873	rumor
1224605990391181312	rumor
1224687894478163971	rumor
1224618759559794694	rumor
1224573808087977984	rumor
1224634373128933376	rumor
1224643925886959617	rumor
1224624190604529666	rumor
1224573161884119040	rumor
1224575583901716480	rumor
1224575067989913601	rumor
1224572989611446272	rumor
1225917883110371329	rumor
1224731268937478144	rumor
1224788725894242304	rumor
1224776439385321473	rumor
1224776764460761089	rumor
1224874354472669185	rumor
1224684150390587393	rumor
1224692829542326275	rumor
1224583170743357440	rumor
1224588807837638657	rumor
1224639327952486400	rumor
1224655421316558848	rumor
1224644009500348416	rumor
1224646670715162624	rumor
1224582512254439425	rumor
1224696575978426368	rumor
1224757993687748611	rumor
1224760548379619328	rumor
1224713247024144384	rumor
1224611349612789760	rumor
1224684291910619136	rumor
1224607098027118594	rumor
1224597239332388870	rumor
1224580320185372672	rumor
1225010405510012929	non-rumor
1224919970091421696	non-rumor
1224867184024768513	non-rumor
1224751041872199680	non-rumor
1224750201157537792	non-rumor
1224615836322631680	non-rumor
1224958288397160448	non-rumor
1224594590285459457	non-rumor
1224628747006963712	non-rumor
1224594833429237760	non-rumor
1225003034444357633	non-rumor
1225002069335011331	non-rumor
1224612242219360257	non-rumor
1224703429626359808	non-rumor
1224863879727108096	non-rumor
1224863270965628929	non-rumor
1224618653175504896	non-rumor
1224853126026416129	non-rumor
1224859628766318592	non-rumor
1224654373139013634	non-rumor
1224657736484507648	non-rumor
1224873557374562304	non-rumor
1224844480458608640	non-rumor
1225024341957472258	non-rumor
1224865063418228736	non-rumor
1224875489669472256	non-rumor
1226062867151171584	non-rumor
1224875196722663424	non-rumor
1224744917664059392	non-rumor
1225016513591033860	non-rumor
1225027421457354752	non-rumor
1224912934574284803	non-rumor
1225023412847857665	non-rumor
1224929952648155137	non-rumor
1224753184800854016	non-rumor
1224831952621948928	non-rumor
1224906730514997248	non-rumor
1224825855853191168	non-rumor
1224785662378827778	non-rumor
1224822618152493056	non-rumor
1224875372447137793	non-rumor
1224831436898750464	non-rumor
1224825682389127169	non-rumor
1224765500397252608	non-rumor
1224945388345446401	non-rumor
1224696450073780225	non-rumor
1224893173073211394	non-rumor
1224678044255821829	non-rumor
1224716898589274112	non-rumor
1224710519963160576	non-rumor
1224698952689180674	non-rumor
1224677501982662656	non-rumor
1224707580234289153	non-rumor
1224919421556158464	non-rumor
1224733798744510464	non-rumor
1224832727561601024	non-rumor
1224716965333192704	non-rumor
1224920563824480256	non-rumor
1224740208031059968	non-rumor
1224940564744937476	non-rumor
1224906410556715008	non-rumor
1224710233282564103	non-rumor
1226535857563172865	non-rumor
1224703572945731584	non-rumor
1224726400801767424	non-rumor
1224927694279802881	non-rumor
1224661702219878400	non-rumor
1224645440366202881	non-rumor
1224645243288481793	non-rumor
1224655096081866752	non-rumor
1224636451335364609	non-rumor
1224717064780148736	non-rumor
1224938391852052480	non-rumor
1224867142861914112	non-rumor
1224892372145688578	non-rumor
1224640830758998016	non-rumor
1224629645057937408	non-rumor
1224916883893129217	non-rumor
1224917744191037440	non-rumor
1224708414770683907	non-rumor
1224866757568937985	non-rumor
1224918109640749058	non-rumor
1224716721610612736	non-rumor
1224924529366945792	non-rumor
1224704156486684673	non-rumor
1224673442605096960	non-rumor
1224681901190868994	non-rumor
1224756885783486464	non-rumor
1224789831630217216	non-rumor
1224918007576576000	non-rumor
1224689178971119616	non-rumor
1224756413899137026	non-rumor
1224790823016878080	non-rumor
1229060785717960704	non-rumor
1226061669907881984	non-rumor
1224626431944118272	non-rumor
1224975244357554176	non-rumor
1224978678150381568	non-rumor
1225009467768524800	non-rumor
1224902694491443200	non-rumor
1224642653821628416	non-rumor
1224892821213024256	non-rumor
1224642301193908224	non-rumor
1224885131212537857	non-rumor
1224634682014257152	non-rumor
1224708868615307266	non-rumor
1224650773058867203	non-rumor
1224684832367603712	non-rumor
1224877945774198785	non-rumor
1224899714296045571	non-rumor
1224701126165049348	non-rumor
1224728065470689281	non-rumor
1224687761321410560	non-rumor
1224709065290518529	non-rumor
1224710160645488642	non-rumor
1224717893889220608	non-rumor
1224718388980633600	non-rumor
1224736951774806016	non-rumor
1224741262579793920	non-rumor
1225037158307811328	non-rumor
1225038239486005248	non-rumor
1225038488187346945	non-rumor
1225039385143345153	non-rumor
1225038949518692353	non-rumor
1225221665396707328	non-rumor
1224710584677097477	non-rumor
1224690237521006593	non-rumor
1226742322051764224	non-rumor
1224691121277689856	non-rumor
1224727768602034176	non-rumor
1224625203554078721	non-rumor
1225060088727121920	non-rumor
1224679991817818113	non-rumor
1224625953420140547	non-rumor
1224933738133499905	non-rumor
1224650535216615425	non-rumor
1224621466311786496	non-rumor
1224946603624001541	non-rumor
1224673889797599232	non-rumor
1224675301977804800	non-rumor
1224640720717238277	non-rumor
1224686828977971201	rumor
1224671042435551233	rumor
1224942737150988288	rumor
1226628986899398658	rumor
1225011159868354560	rumor
1225038463440834560	rumor
1224755741036367873	rumor
1224762133700804609	rumor
1224680495226580992	rumor
1224870000487366656	rumor
1224674922296958976	rumor
1224715923581329413	rumor
1224682675228692480	rumor
1225073209508188160	rumor
1225087207708319745	rumor
1225126945815269377	rumor
1227096538125496325	rumor
1225093891143028736	rumor
1225494134548566021	rumor
1227096026055499776	rumor
1224845405369683968	rumor
1224847717828120576	rumor
1224835344962637827	rumor
1225055591036530689	rumor
1224741348554637312	rumor
1224885679219408901	rumor
1224944049980723200	rumor
1224944275340677121	rumor
1224762832287301636	rumor
1224944241060663297	rumor
1225434981092098049	rumor
1224892138069979139	rumor
1225464362975916037	rumor
1224917229482827776	rumor
1224921200591134720	rumor
1227096410530578432	rumor
1224907554721017856	rumor
1224897261009821698	rumor
1224870802740219904	rumor
1224884633092816896	rumor
1225140894803865603	rumor
1224727921434091521	rumor
1224915742946156544	rumor
1224739805570859009	rumor
1224745304290783232	rumor
1224736882812018688	rumor
1224720099518472192	rumor
1224818713313939456	rumor
1224836883194114048	rumor
1224862588682432512	rumor
1224707509602193414	rumor
1224706884239798273	rumor
1224690463317221376	rumor
1224701276237312003	rumor
1224702751671832576	rumor
1224752166503497729	rumor
1224691329885560834	rumor
1224920523273986049	rumor
1224967276597669889	rumor
1224869456117059584	rumor
1224871203694731264	rumor
1224873005857140737	rumor
1224880750782119937	rumor
1224882313713946625	rumor
1224890783498526720	rumor
1224888416896090112	rumor
1224891815335100416	rumor
1224888068441640960	rumor
1224883254584459265	rumor
1224893504540704768	rumor
1224883733607485440	rumor
1225219541124300802	rumor
1224881931239641088	rumor
1227097353552683009	rumor
1224714149093171200	rumor
1224752451976196096	rumor
1224702667118862344	rumor
1224739385075093505	rumor
1224701734490198017	rumor
1224706003683414016	rumor
1224715095126577152	rumor
1224706523869347840	rumor
1224867765598801924	rumor
1224867946683621376	rumor
1224934882649862144	rumor
1224929522115473408	rumor
1224691270884323330	rumor
1224707088254894082	rumor
1224944670272192513	rumor
1224868143585165312	rumor
1224940904793792512	non-rumor
1224931351603712002	non-rumor
1224981681020358656	non-rumor
1225112221484822529	non-rumor
1224990528778928128	non-rumor
1224859027307286528	non-rumor
1224786629283303424	non-rumor
1224893647067303936	non-rumor
1224768297423507460	non-rumor
1224908653951479809	non-rumor
1224855173387845634	non-rumor
1224859686505263105	non-rumor
1224856551720013824	non-rumor
1224875672176332800	non-rumor
1224958775800414209	rumor
1224833240017465345	rumor
1224888998016864262	rumor
1224871160896196608	rumor
1224858139121635335	rumor
1224887113054711809	rumor
1224880686831521792	rumor
1224853421607604224	rumor
1224994429741617152	rumor
1224935857544544256	rumor
1224905121349488640	rumor
1225078884330196992	rumor
1224909935491928064	rumor
1224890606494683136	rumor
1224862240974618624	rumor
1224826963149443073	rumor
1224844582715682816	rumor
1224865810746728448	rumor
1224852104491212800	rumor
1225023370804088832	rumor
1224810242195636225	rumor
1224803289356800001	rumor
1224804150501879813	rumor
1224802508415127552	rumor
1225033489117937664	rumor
1224807535896449024	rumor
1224798590175825920	rumor
1224792567348367366	rumor
1224793157004595202	rumor
1224792855694249985	rumor
1224825515057582081	rumor
1224806120126078976	rumor
1224799078166360065	rumor
1224799383733948417	rumor
1224795257142943745	rumor
1224818360770187264	rumor
1224901562587201536	rumor
1224802386964885504	rumor
1224892105429938176	rumor
1224800474689200130	rumor
1224800808144785409	rumor
1224839408555216897	rumor
1224799842582417408	rumor
1224837166892601344	rumor
1224799601590460416	rumor
1224887420287455234	rumor
1228516425699954689	rumor
1227763444692082690	rumor
1225460165962432512	rumor
1225485890706952195	rumor
1225087232949645318	rumor
1225298743949328384	rumor
1225537634367397895	rumor
1225179840917069825	rumor
1225334632461172741	rumor
1225352480847880193	rumor
1225278301377155072	rumor
1224990936486137857	rumor
1225076789858447360	rumor
1225051063046131712	rumor
1225076628855889921	rumor
1224999630171074561	rumor
1224994110450237440	rumor
1224983292333756418	rumor
1225003024151502848	rumor
1224945273182408706	rumor
1224970313827438592	rumor
1224943004076646400	rumor
1225039047195643904	rumor
1225054625805586433	rumor
1225102355944935425	rumor
1225102872909635586	rumor
1224934020443787265	rumor
1224971368048971776	rumor
1224949491574267904	rumor
1224981528658071552	rumor
1224849863633850368	rumor
1224977905039527936	rumor
1224880267174666241	rumor
1224922740945088512	rumor
1224931566373105664	rumor
1225018444363358208	rumor
1225020030267445248	rumor
1224881326060257280	rumor
1224941666710118400	rumor
1224991107873792000	rumor
1224899636252610560	rumor
1224897732730474497	rumor
1224844983204663296	rumor
1224880341283827712	rumor
1224908801771372544	rumor
1225258021699194880	rumor
1225305008540774402	rumor
1226328639928553473	rumor
1225422818676027392	rumor
1225240641732403200	rumor
1225071065073954821	rumor
1225058034713366528	rumor
1225025917774221313	rumor
1225076345715085313	rumor
1225189735414370304	rumor
1225035795557441536	rumor
1225035840197296128	rumor
1225063918357360640	rumor
1225212200081489921	rumor
1225228218824871936	rumor
1225005018421460992	rumor
1225008184315658241	rumor
1224992409223712768	rumor
1225012218292469760	rumor
1224994298325696513	rumor
1225061498965262336	rumor
1225019960923082752	rumor
1224990597527810049	rumor
1225008601527246855	rumor
1224973059116822530	rumor
1224976079447822337	rumor
1224980919955517440	rumor
1224987649452077056	rumor
1224980996858081280	rumor
1224984737040613383	rumor
1224966565021380609	rumor
1224969185312354304	rumor
1224987106981773314	rumor
1224975700462952448	rumor
1224944233238364162	rumor
1224949086048133123	rumor
1225514367300579334	rumor
1224949780322762752	rumor
1225003684767006720	rumor
1224965782909652992	rumor
1224934066954391552	rumor
1224964385497440256	rumor
1224966262272425986	rumor
1224952178231541761	rumor
1224961444200009728	rumor
1224937037377212416	rumor
1224931537222799360	rumor
1224929186545930245	rumor
1224923704984915968	rumor
1224917533343539201	rumor
1224904636659724288	rumor
1224910519426895872	rumor
1224906387848720384	rumor
1224887259322707968	rumor
1224886739572948992	rumor
1224889853051056129	rumor
1224904226456735744	rumor
1224897379951755264	rumor
1224887955375812609	rumor
1224895343705436162	rumor
1224904310598713345	rumor
1224883914084208640	rumor
1224873703428820994	rumor
1224881413893156865	rumor
1224879119474671616	rumor
1224881163900080128	rumor
1224882180368818177	rumor
1224886020891525120	rumor
1224884923619782656	rumor
1224879134016331778	rumor
1224875803327885312	rumor
1224877678425063424	rumor
1224868876548096000	rumor
1224964339569844224	rumor
1224871366261788672	rumor
1224873238003625984	rumor
1224883238176358401	rumor
1224869359090380800	rumor
1224872615577190402	rumor
1224997336121782272	rumor
1224872052454088704	rumor
1224866351191187457	rumor
1224853747114893312	rumor
1225047596965625856	rumor
1224862211300036609	rumor
1224865137611304960	rumor
1225188791230640128	rumor
1224882381527506951	rumor
1225189039122386949	rumor
1224864673436073985	rumor
1262786520693391360	rumor
1224864523737165824	rumor
1224845611687542784	rumor
1224849734248124418	rumor
1224860261191835649	rumor
1224949937349120001	rumor
1224849557676285952	rumor
1224954155409858560	rumor
1224845830542233603	rumor
1224849196009738245	rumor
1224844696758951937	rumor
1224845949501149184	rumor
1224967213896978432	rumor
1224848231462367232	rumor
1224926082761015296	non-rumor
1225083880153071623	non-rumor
1225276249045655554	non-rumor
1225805255553601537	non-rumor
1224902156647653376	non-rumor
1224901183355023365	non-rumor
1225276763888111616	non-rumor
1225030594431614978	non-rumor
1224913353161625600	non-rumor
1224868583894921216	non-rumor
1224929724444463105	non-rumor
1224875180830285825	non-rumor
1224867994179788800	non-rumor
1224863042573426694	non-rumor
1224864126989524993	non-rumor
1224870883413520384	non-rumor
1224884678122823680	non-rumor
1224873288012201984	non-rumor
1224921753161322498	non-rumor
1224966131422650368	non-rumor
1225027105441730562	non-rumor
1225056467075485697	non-rumor
1225097290748190722	non-rumor
1224900722229014528	non-rumor
1224919422319525889	non-rumor
1224997066449002498	non-rumor
1224881081477824513	non-rumor
1224903865851621376	non-rumor
1224866278466293760	non-rumor
1225110286853529600	non-rumor
1224865732367749120	non-rumor
1224865018535124997	non-rumor
1225276460459610112	non-rumor
1226967681322115073	non-rumor
1224869282204438528	non-rumor
1225042030033698816	non-rumor
1224994587694911489	non-rumor
1225057914299117568	non-rumor
1224890084459081728	non-rumor
1224907490141163520	non-rumor
1225144972329926664	non-rumor
1224965659144011776	non-rumor
1224869546609143813	non-rumor
1224907267637514240	non-rumor
1224871345462185985	non-rumor
1224892241572876288	non-rumor
1225056569101959174	non-rumor
1224866152897077248	non-rumor
1224928192139530240	non-rumor
1224931552053743616	non-rumor
1225023009905205248	non-rumor
1224868969263190016	non-rumor
1224902148351119361	non-rumor
1224868294651301888	non-rumor
1224965770125307904	non-rumor
1224862946691407872	non-rumor
1224868955107577857	rumor
1224892930378231809	rumor
1224908479162392577	rumor
1224943444348604417	rumor
1224945489637863426	rumor
1225029491749052416	rumor
1225007494545600513	rumor
1224925634956124161	rumor
1225191432744402945	rumor
1225210786483593216	rumor
1224879024251396097	rumor
1224880646675259394	rumor
1224898016294899712	rumor
1224884448618893317	rumor
1224886479475707904	rumor
1224888336856150016	rumor
1225029795789934593	rumor
1224867926999617536	rumor
1224871059251322880	rumor
1224867165230100481	rumor
1225124360022716416	rumor
1225207866715361281	rumor
1225387693833506818	rumor
1225011360607559681	rumor
1224950333790572545	rumor
1225048153201815553	rumor
1225074178539315200	rumor
1224964004092641280	rumor
1225047766017171456	rumor
1224891445053509632	rumor
1224896463613726723	rumor
1224899658939396096	rumor
1224902832802807808	rumor
1225016721452351489	rumor
1225135063907454977	rumor
1225318646945181696	rumor
1225096988791726080	rumor
1225032878066548737	rumor
1225022049770328066	rumor
1225071096531079168	rumor
1225003608925597696	rumor
1225034656199761922	rumor
1224997003781754881	rumor
1224888099680841729	rumor
1224878058152157184	rumor
1224883289405579264	rumor
1224879501487689728	rumor
1224904146765021185	rumor
1224915922399285249	rumor
1224894875046416385	rumor
1224913565129117697	rumor
1224897137122541568	non-rumor
1224932551589953536	non-rumor
1224896963096633344	non-rumor
1224896018665242624	non-rumor
1224901645173063682	non-rumor
1224900662921551872	non-rumor
1225390023953924096	non-rumor
1225240699928485888	non-rumor
1224956243669741568	non-rumor
1225043853129871365	non-rumor
1224938637407555584	non-rumor
1224944789109370880	non-rumor
1224967241629757440	non-rumor
1224954678150094849	non-rumor
1225093082976149504	non-rumor
1224936256678711297	non-rumor
1224959695791591424	non-rumor
1224916372167131137	non-rumor
1224918609194934273	non-rumor
1224920894318866433	non-rumor
1224918289060548609	non-rumor
1224908009966489600	non-rumor
1224917458391224320	non-rumor
1225000986634121218	non-rumor
1224906269678620672	non-rumor
1224929651891621891	non-rumor
1224896038315577344	non-rumor
1224903876131745794	non-rumor
1224901559240265734	non-rumor
1224899337441792001	non-rumor
1224897648680824833	non-rumor
1224895908564783111	non-rumor
1224979177478279168	rumor
1224996731802345472	rumor
1225310859674574848	rumor
1225241437601583106	rumor
1225087534507515909	rumor
1225183736632946695	rumor
1225290989704749056	rumor
1225045019658051584	rumor
1225122691688161281	rumor
1225123132404424704	rumor
1225046355602624513	rumor
1225047198905188355	rumor
1225051882290282496	rumor
1225047391142846465	rumor
1225037719341940739	rumor
1225028033209360385	rumor
1225276489723047936	rumor
1225261629006176258	rumor
1225647205094027264	rumor
1225008237788819456	rumor
1225037852267827203	non-rumor
1225024871509282817	non-rumor
1225125848430170112	non-rumor
1225050967122546688	non-rumor
1224990812003430401	non-rumor
1224991357816754176	non-rumor
1224998795026415616	non-rumor
1225217888673398785	non-rumor
1225037419952492545	non-rumor
1225005319421603841	non-rumor
1225121707481915393	non-rumor
1225325747981565953	rumor
1225081092622802945	rumor
1225247961728212992	rumor
1225304624430637057	rumor
1225371832095780870	rumor
1225077745748627457	rumor
1225081166383833090	rumor
1225603421996060673	rumor
1225138018094407681	rumor
1225087884077592577	rumor
1225138729162952704	rumor
1225078129955307521	rumor
1225232587817271296	rumor
1225081969928622080	rumor
1225230078243532802	rumor
1225113546108727296	rumor
1225256791581179905	rumor
1225483493838217216	rumor
1225130228541841408	rumor
1225100374677381120	rumor
1225268732655738880	rumor
1225484259068141570	rumor
1225261930345947136	rumor
1225241209875992581	rumor
1225243119307722752	rumor
1225225783565619200	rumor
1225215074475753472	rumor
1225250835573039104	rumor
1225236405917376512	rumor
1225265923650551808	rumor
1225230820144631809	rumor
1225198310119444480	rumor
1225144799021293568	rumor
1225118750329823232	rumor
1225171092727222272	rumor
1225127479339294720	rumor
1225128648417529857	rumor
1225205196470521858	rumor
1225192474068443136	rumor
1225114045948121088	rumor
1225110351072464898	rumor
1225110993404956672	rumor
1225113041823338498	rumor
1225104990735220736	rumor
1225108317921366016	rumor
1225105134667141120	rumor
1225111957939712000	rumor
1225245165175992320	rumor
1225101267787120640	rumor
1225101646046171136	rumor
1225103545197789185	rumor
1225100748628692993	rumor
1225100732858126338	rumor
1225112902069313536	rumor
1225101846529724417	rumor
1225100945639510016	rumor
1225103328029245441	rumor
1225100247275331587	rumor
1225099443256602626	rumor
1225097892584509440	rumor
1225100154954493954	rumor
1225097381101785088	rumor
1225099827752525826	rumor
1225115130448502786	rumor
1225138431275065344	rumor
1225129393137295360	rumor
1225122970751901702	rumor
1225138714298343425	rumor
1226691291569770497	rumor
1225119176311918593	rumor
1225117481607417856	rumor
1225201681995984897	rumor
1225193319547846659	rumor
1225205666211495937	rumor
1225221721088675840	rumor
1225192619015360528	rumor
1225137886749552640	rumor
1225122258869522434	rumor
1225127224619094017	rumor
1225188282822164480	rumor
1225289970232856576	rumor
1225339841182863361	rumor
1225206105439006720	rumor
1225276599886417920	rumor
1225218410847637506	rumor
1225216954543116288	rumor
1225581893707390976	rumor
1225286430756196354	rumor
1225298785091432448	rumor
1225202960877027328	rumor
1225232473191116800	rumor
1225142516414107649	rumor
1225135327691472897	rumor
1225141471919181824	rumor
1225127193124069377	rumor
1225139241790976002	rumor
1225118912271933440	rumor
1225116501591511040	rumor
1225120148060659712	rumor
1225118455315095553	rumor
1225119295522230272	rumor
1225118440479842304	rumor
1225116905419051009	rumor
1225116266999971840	rumor
1225119080878706688	rumor
1225120714820210689	rumor
1225099625050169344	rumor
1225321694480322560	non-rumor
1225218088649408512	non-rumor
1225139142167879685	non-rumor
1225321116102561793	non-rumor
1225481274963505152	non-rumor
1225314323657920513	non-rumor
1225401264147554304	non-rumor
1229176125735071744	non-rumor
1225557295498698757	non-rumor
1225274334505136128	non-rumor
1225312431137853440	non-rumor
1225284670176321536	non-rumor
1225429347596529665	non-rumor
1225271393291390976	non-rumor
1225273650196176896	non-rumor
1225286986967195648	non-rumor
1225435451508412422	non-rumor
1225395620694769664	non-rumor
1225213096219811840	non-rumor
1225187164213796864	non-rumor
